帖子主页,发帖时间,回复人次,转发次数,点赞次数,展示次数,当前帖子内容,转发帖子的用户id,转发帖子的用户
https://x.com/wangzhian8848/status/1991316310937202932,2025-11-20T01:23:00.000Z,63,5,114,143K,美国和中国建交时制定的台湾政策维持了五十年，其前提是维持既有的国际秩序，但如果国际秩序已经被颠覆，既有秩序没有可能长期维系。这是长历史周期视角下的台湾问题。,@CainMarkoBot,Cain Marko
https://x.com/wangzhian8848/status/1991314591473889373,2025-11-20T01:16:10.000Z,486,56,687,345K,感觉日本和大英帝国似乎都在缓慢步入发展中国家，收入是比国内高，但物价也高，生活水平和国内一线城市已经没差了。甚至可能还稍差一点儿。这些国家的老底子是法治，民主，社会稳定。贫富差距不那么大，社会保障制度相对完善，福利也都还可以。但经济上是早就不太行了。,,
https://x.com/wangzhian8848/status/1991154390590165134,2025-11-19T14:39:35.000Z,105,6,209,218K,不知道这个新版的Gemini3 Pro能不能帮着做剪辑，有懂行的请来教我们一下。我还没完全看明白。,,
https://x.com/wangzhian8848/status/1991112491523538953,2025-11-19T11:53:05.000Z,40,4,69,160K,今晚话题：钱志敏被判刑：币圈大谜团，她还剩多少比特币，藏哪？｜比特币女王｜传销｜蓝天格锐｜洗钱｜王局拍案 20251119 https://youtu.be/LtewngHJgfc?si=Dwa35jkIeMb51oxp… 来自 @YouTube,,
https://x.com/wangzhian8848/status/1991051326088970552,2025-11-19T07:50:02.000Z,541,29,448,283K,感觉待在东京不安全，考虑搬到北海道。看这张图北海道似乎不在攻击范围。,,
https://x.com/wangzhian8848/status/1990993464918675875,2025-11-19T04:00:07.000Z,266,6,145,218K,最近有啥新闻值得聊聊？,,
https://x.com/wangzhian8848/status/1990790314202968535,2025-11-18T14:32:52.000Z,100,1,236,188K,今晚GPT挂了，感觉就像老板遇到临时工集体罢工，不知道怎么工作了。,,
https://x.com/wangzhian8848/status/1990788960256471436,2025-11-18T14:27:29.000Z,932,74,1K,580K,从我们日本角度讲，我认为高市早苗首相的言论不慎妥当，中共也好，台湾也罢，都是中国人自己的事情。和平统一也好，武装独立也罢，和我们日本有啥关系？日本这些年经济不太好，年轻人都不考虑国家的未来，既不结婚也不生孩子，再过几百年，日本列岛的人口都降到了零了，这才是真正的生死存亡的危机。,,
https://x.com/wangzhian8848/status/1990754936041439590,2025-11-18T12:12:17.000Z,70,4,81,184K,今晚话题：中日外交大战迅速升级，“存亡危机”论后，两国关系最寒冷的冬天来了？｜战狼｜薛剑｜外交部｜台湾有事儿｜琉球未定论｜王局拍案 20251118 https://youtu.be/6UkvKa32eGQ?si=uI9iSdSM3mLyaZ-j… 来自 @YouTube,,
https://x.com/wangzhian8848/status/1990728770773262351,2025-11-18T10:28:19.000Z,441,62,769,807K,中国外交部亚洲司司长刘劲松双手插兜，送日本外务省亚洲大洋洲局局长金井正彰出门。刘劲松今天没有穿西服，而是穿了一件和习近平同款的中山装。话说在中国，除了领袖，其他人已经很少会穿中山装了。,,
https://x.com/wangzhian8848/status/1990719709352800302,2025-11-18T09:52:19.000Z,231,7,256,233K,我申请撤到中华民国。,@MangoFinance_R,芒果金融（Mango Finance）
https://x.com/wangzhian8848/status/1990711248930156716,2025-11-18T09:18:42.000Z,187,22,459,208K,韩国取消韩日军演，看起来韩国对日本新内阁的外交政策也并不满意。中韩关系要大幅改善了。新版东亚三国演义，中国相当于魏，韩国是蜀国，日本是东吴。滚滚长江东逝水，浪花淘尽英雄，古今多少事，都付笑谈中。,,
https://x.com/wangzhian8848/status/1990709966983082051,2025-11-18T09:13:36.000Z,50,5,210,159K,韩国比例更高，韩国说武装保护中共不受中华民国欺负了？,@C_T_Chan,8dog6death
https://x.com/wangzhian8848/status/1990706668813103529,2025-11-18T09:00:30.000Z,305,28,819,534K,啥也没谈成,,
https://x.com/wangzhian8848/status/1990690262138650748,2025-11-18T07:55:18.000Z,349,26,624,431K,中日自建交以来发生的冲突，钓鱼岛当时中方没怎么在意，后来开始说是中方固有领土。中方的历史依据也并不那么充分。U型锁事件是中共长期反日宣传导致的恶果。福岛核废水是中共有意找茬，工具化，其实完全没科学依据。但高市早苗的言论，我个人认为是不妥当的。无论怎么解释，都很难说符合中日建交的四,,
https://x.com/wangzhian8848/status/1990681956418552313,2025-11-18T07:22:18.000Z,142,3,140,162K,准备六十岁退休，找个海岛颐养天年。,@Herohege,名叫巨剑的剑
https://x.com/wangzhian8848/status/1990440663322968141,2025-11-17T15:23:29.000Z,89,3,291,225K,我雇的临时工，如果做得好，你就给我点个赞，如果做得不好，你不要怪到我头上，和我没关系。,@zhngcnnng116307,哈哈哥哥
https://x.com/wangzhian8848/status/1990401720925499564,2025-11-17T12:48:44.000Z,134,15,447,292K,冒着被驱逐的危险做了今天的节目，各位走过路过的点个赞：高市早苗引爆中日炸点，“武统台湾”为何成为日本“存亡危机”？｜日本有事｜台湾有事｜和平宪法｜麦克阿瑟｜安倍晋三｜国家存立｜王局拍案 20251117 https://youtu.be/DlMu0IecnsU?si=eCrf21DiSukw8LP7… 来自 @YouTube,,
https://x.com/wangzhian8848/status/1990304039968604175,2025-11-17T06:20:35.000Z,191,4,404,221K,本周选题：日本有事就是王局有事儿。,@qinsnzho15811,钱孙赵
https://x.com/wangzhian8848/status/1990297768578236465,2025-11-17T05:55:40.000Z,117,1,191,201K,来自小粉红的威胁也有。,@Kasumi_cn_jp,夏弥 Kasumi
https://x.com/wangzhian8848/status/1990196497762353523,2025-11-16T23:13:15.000Z,86,7,185,245K,这个确实,@BeijingDai,DaiWW
https://x.com/wangzhian8848/status/1990019987101384907,2025-11-16T11:31:52.000Z,140,5,187,224K,基本同意,@JiHuang02026178,Ji Huang
https://x.com/wangzhian8848/status/1989998915689832556,2025-11-16T10:08:08.000Z,163,10,223,215K,我的思想来自于英国著名的启蒙思想家，约翰斯图亚特密尔，有时间去看看书，然后再来看王局的推特。,@zhangfei4766,fwertwrtw
https://x.com/wangzhian8848/status/1989955717370143124,2025-11-16T07:16:29.000Z,578,59,1K,488K,准备申请日籍，然后申请加入日共，誓死捍卫日本和平宪法。,,
https://x.com/wangzhian8848/status/1989931547412369454,2025-11-16T05:40:26.000Z,95,9,355,292K,日共立场站得挺稳，给日共点个高赞！,,
https://x.com/wangzhian8848/status/1989888498648887659,2025-11-16T02:49:23.000Z,159,14,279,209K,民意参考一下就行了，听民意的最后都是毁灭。精英治国的逻辑基础就是法治大于民意。,@laobaodegen,老包Degen 
https://x.com/wangzhian8848/status/1989887746031452621,2025-11-16T02:46:23.000Z,360,47,612,354K,我感觉日本搞门阀政治挺好的，政治这东西我一直认为普通人不要瞎参与，投投没啥用的票就行了。政治就得是社会精英的游戏，当年美国制宪会议的那些人，各个都是社会精英，才有了精英治国的美国体制。才有了（特朗普出来前）伟大的美利坚。,,
https://x.com/wangzhian8848/status/1989622137922228522,2025-11-15T09:10:57.000Z,113,3,243,146K,确实，日本有事儿就是王局有事儿。 https://x.com/yangxia4139420/yangxia41394202/status/1989621306632147246…,,
https://x.com/wangzhian8848/status/1989586657452966363,2025-11-15T06:49:58.000Z,209,14,514,349K,峰哥被禁止关注，有点儿危。,,
https://x.com/wangzhian8848/status/1989547149873279139,2025-11-15T04:12:59.000Z,142,13,430,210K,祈祷中日友好！,,
https://x.com/wangzhian8848/status/1989546056376619171,2025-11-15T04:08:38.000Z,352,25,786,230K,祈祷中日和睦，世界和平，万民丰乐。,,
https://x.com/wangzhian8848/status/1989502694076342521,2025-11-15T01:16:20.000Z,432,45,1.1K,733K,这次中日关系危机，差不多是建交以来最大的一次。如果不能顺利解决，明年的APEC，中日首脑峰会恐怕是要泡汤了。中国极大可能会暂时冻结与高市内阁的高层交流。,,
https://x.com/wangzhian8848/status/1989500429819105479,2025-11-15T01:07:20.000Z,1.1K,47,969,468K,"中国驻大阪总领事薛剑是个麻烦制造者，原本高市早苗的话，是事关中国主权的问题，他这么一搅和，成了外交礼仪问题了。后一个问题低级而且也完全没有必要，这就是战狼外交官的作用，不能解决问题，而是制造问题。

建议中国政府将其就地免职，充军发配到宁古塔。",,
https://x.com/wangzhian8848/status/1989345359441936795,2025-11-14T14:51:08.000Z,105,20,331,216K,就在今天，蓝色起源第二次发射新格伦火箭，不仅将两颗前往火星的NASA科学卫星顺利送入既定转移轨道，更是首次实现一级助推器海上着陆回收。这意味着蓝色起源正式成为继SpaceX之后，全球第二家掌握轨道级火箭回收技术的公司。可复用航天的舞台，从此又多了一位重量级玩家。太空科技竞赛，闪耀启动！,,
https://x.com/wangzhian8848/status/1989309947952472256,2025-11-14T12:30:25.000Z,68,17,214,190K,上海市通报“多校午餐发臭事件”：绿捷公司存在对外瞒报有虫情节，同时近年来，绿捷公司派驻学校的食堂经理共向公司反映食材质量问题、食品安全问题多起，绿捷公司均未按规定上报监管部门。,,
https://x.com/wangzhian8848/status/1989236057301528660,2025-11-14T07:36:48.000Z,265,18,328,214K,特朗普开始和台湾谈判关税了。,,
https://x.com/wangzhian8848/status/1989151072926199899,2025-11-14T01:59:07.000Z,50,6,90,193K,昨晚话题：杨振宁和李政道：故国两万里，何日是归期？｜束星北｜巫宁坤｜袁家骝｜邓稼先｜赖钟声｜竺可桢｜王局拍案 https://youtu.be/6UhT_KklAuU?si=lXJv_wmq-q3kLEvN… 来自 @YouTube,,
https://x.com/wangzhian8848/status/1988796679987032383,2025-11-13T02:30:53.000Z,167,9,219,358K,这下沈伯洋看起来暂时安全了。,@wangjupaian,王局拍案
https://x.com/wangzhian8848/status/1988440727379145121,2025-11-12T02:56:27.000Z,137,5,202,134K,秋晴れ！,,
https://x.com/wangzhian8848/status/1988059933045387736,2025-11-11T01:43:19.000Z,187,61,545,290K,每4个骑手中，就有1个女人，当工厂南迁、岗位被AI取代，她们骑上电动车养家】格隆汇：2022-2024年，仅仅美团一个平台，女性骑手数量从51.7万飙升至70.1万，35.6%的增速足足是行业整体（19.3%）的1.8倍。,,
https://x.com/wangzhian8848/status/1987877573100282238,2025-11-10T13:38:41.000Z,90,8,99,283K,今晚话题：习近平率“残将”登上福建舰，中美新航母差距到底有多大？｜电磁弹射｜福特级航母｜核动力｜辽宁舰｜山东舰｜成军 入列｜王局拍案 20251110 https://youtu.be/cDuT3u0Jbrs?si=z_EL7dk7M1Zby1Sn… 来自 @YouTube,,
https://x.com/wangzhian8848/status/1987674207459971561,2025-11-10T00:10:34.000Z,150,8,192,186K,蔡正元大半夜起床发帖批评国民党主席郑丽文,,
https://x.com/wangzhian8848/status/1987673647474147775,2025-11-10T00:08:21.000Z,313,6,155,271K,最近有啥新闻值得聊聊？,,
https://x.com/wangzhian8848/status/1987413806327472523,2025-11-09T06:55:50.000Z,294,18,461,364K,我本来是要当央视台长的，但因为八九年的经历受了影响，只能在央视当个临时工。你说有没有受到迫害？,@onlyaim98,愿世界和平
https://x.com/wangzhian8848/status/1987359062988828726,2025-11-09T03:18:18.000Z,179,3,418,286K,确实，我要是中华民国总统，趁着福建号入列，直接发檄文讨逆，誓师北伐，一举荡平中共邪恶势力。灭此而朝食。,@FucktheEvilCCP,FucktheEvilCCP
https://x.com/wangzhian8848/status/1987356746533511258,2025-11-09T03:09:06.000Z,170,39,1.1K,365K,86年我入学武汉大学，当时刘道玉是校长。我们刚入学就赶上了八六学潮，刘道玉被免职。89年学潮清算，撤销了刘道玉的教授资格。当时我在学习班中提出疑惑，教授不是学术职称么，刘道玉再反动，他的学术水平好像也没下降啊，负责我的老师对我说，王志安你不老实，你的问题很严重，再写一份检查。,,
https://x.com/wangzhian8848/status/1987355751762043312,2025-11-09T03:05:09.000Z,130,3,64,133K,中国第一艘电磁弹射航母福建舰入列，它的实战水平：,,
https://x.com/wangzhian8848/status/1986994292678926344,2025-11-08T03:08:50.000Z,142,7,330,133K,秋が来た！,,
https://x.com/wangzhian8848/status/1986786817035923937,2025-11-07T13:24:24.000Z,84,13,268,217K,武汉大学原校长刘道玉去世。,,
https://x.com/wangzhian8848/status/1986668188449579240,2025-11-07T05:33:01.000Z,275,27,320,281K,"中国第一艘电磁弹射型航空母舰福建舰成军入列，习近平出席入列授旗仪式并登舰视察。

据说这艘航母比美国的福特号还要先进，也有说就相当于二战时期的尼米兹号，落后美国五十年。也不知那个是真的。",,
https://x.com/wangzhian8848/status/1986671826458845564,2025-11-07T05:47:28.000Z,26,2,97,115K,习近平上舰视察，说大家都是英雄。,,
https://x.com/wangzhian8848/status/1986600823464599693,2025-11-07T01:05:20.000Z,163,7,430,261K,我感觉习近平退休后去选纽约市长，也能当选。,,
https://x.com/wangzhian8848/status/1986406261353816597,2025-11-06T12:12:13.000Z,163,34,440,548K,【郭美美因炫富被封号】微博通报：经核实，用户@郭美May努力努力 持续宣言炒作炫富拜金等行为，多次高调宣扬不良价值观，并以此作为流量变现手段，因违反法律法规和社区公约的有关规定，现已受到关闭账号的处置。,,
https://x.com/wangzhian8848/status/1986404235500790093,2025-11-06T12:04:10.000Z,42,5,80,187K,今晚话题：神农架惊现“残障野人群”：为奴十余年， 何无人问？｜野人｜上官正义｜黑砖窑｜强迫劳动｜王局拍案 重制版20251106 https://youtu.be/EOr8QlWKhRI?si=d3cN4p5E4dSBcE4E… 来自 @YouTube,,
